"#";"Grupo/Campo";"Grupo Pai";"Elem.";"Tipo";"Ocor.";"Tamanho";"Dec.";"Descrição"
"21";"ideDmDev";"infoPgto";"E";"C";"1";"1-30";"-";"Identificador atribuído pela fonte pagadora para o demonstrativo de valores devidos ao trabalhador conforme definido em S-1200, S-1202, S-1207, S-2299 ou S-2399.
Validação: Deve ser um valor atribuído pela fonte pagadora em S-1200, S-1202, S-1207, S-2299 ou S-2399 no campo {ideDmDev}, obedecendo à relação:
Se tpPgto = [1], em S-1200;
Se tpPgto = [2], em S-2299;
Se tpPgto = [3], em S-2399;
Se tpPgto = [4], em S-1202;
Se tpPgto = [5], em S-1207."
"22";"vrLiq";"infoPgto";"E";"N";"1";"1-14";"2";"Valor líquido recebido pelo trabalhador, composto pelos vencimentos e descontos, inclusive os descontos de IRRF e de pensão alimentícia (se houver).
Validação: Não pode ser um valor negativo."
"23";"paisResidExt";"infoPgto";"E";"C";"0-1";"3";"-";"Informar o código do país de residência para fins fiscais, quando no exterior, conforme Tabela 06.
Somente informar este campo caso o país de residência para fins fiscais seja diferente de Brasil. Se não informado, implica que o país de residência fiscal é Brasil.
Validação: O campo apenas pode ser preenchido se perApur >= [2023-03]. Se informado, deve ser um código válido e existente na Tabela 06, exceto [105]."
"24";"infoPgtoExt";"infoPgto";"G";"-";"0-1";"-";"-";"Informações complementares relativas a pagamentos a residente fiscal no exterior."
"25";"indNIF";"infoPgtoExt";"E";"N";"1";"1";"-";"Indicativo do Número de Identificação Fiscal (NIF).
Valores válidos:
1 - Beneficiário com NIF
2 - Beneficiário dispensado do NIF
3 - País não exige NIF"
"26";"nifBenef";"infoPgtoExt";"E";"C";"0-1";"1-30";"-";"Número de Identificação Fiscal (NIF).
Validação: Preenchimento obrigatório se indNIF = [1]."
"27";"frmTribut";"infoPgtoExt";"E";"C";"1";"2";"-";"Forma de tributação, conforme opções disponíveis na Tabela 30.
Validação: Deve ser um código válido e existente na Tabela 30."
"28";"endExt";"infoPgtoExt";"G";"-";"0-1";"-";"-";"Endereço do beneficiário residente ou domiciliado no exterior.
Regra de validação:
REGRA_ENDERECO_EXTERIOR"
"29";"endDscLograd";"endExt";"E";"C";"0-1";"1-80";"-";"Descrição do logradouro."
"30";"endNrLograd";"endExt";"E";"C";"0-1";"1-10";"-";"Número do logradouro.
Validação: Devem ser utilizados apenas caracteres alfanuméricos com, pelo menos, um caractere numérico."
"31";"endComplem";"endExt";"E";"C";"0-1";"1-30";"-";"Complemento do logradouro."
"32";"endBairro";"endExt";"E";"C";"0-1";"1-60";"-";"Nome do bairro/distrito."
"33";"endCidade";"endExt";"E";"C";"0-1";"1-40";"-";"Nome da cidade."
"34";"endEstado";"endExt";"E";"C";"0-1";"1-40";"-";"Nome da província/estado."
"35";"endCodPostal";"endExt";"E";"C";"0-1";"1-12";"-";"Código de Endereçamento Postal.
Validação: Devem ser informados apenas caracteres numéricos."
"36";"telef";"endExt";"E";"C";"0-1";"8-15";"-";"Número do telefone.
Validação: Devem ser informados apenas caracteres numéricos."
