"#";"Grupo/Campo";"Grupo Pai";"Elem.";"Tipo";"Ocor.";"Tamanho";"Dec.";"Descrição"
"14";"dtVenc";"infoFGTS";"E";"D";"0-1";"-";"-";"Data de vencimento do FGTS mensal.
Validação: Preencher somente se houver informação no grupo infoBaseFGTS.
Se informada, deve corresponder ao dia 7 (sete) do mês subsequente ao indicado em perApur, se esse dia for útil. Caso não seja, deve corresponder ao dia útil imediatamente anterior.
Considera-se como dia não útil o sábado, o domingo e todo aquele constante do Calendário Nacional de feriados bancários divulgados pelo Banco Central do Brasil."
"15";"classTrib";"infoFGTS";"E";"C";"0-1";"2";"-";"Preencher com o código correspondente à classificação tributária do contribuinte, conforme Tabela 08.
Evento de origem: S-1000.
Validação: Retornar somente se for igual a [04, 22]."
"16";"ideEstab";"infoFGTS";"G";"-";"1-N";"-";"-";"Identificação do estabelecimento ou obra de construção civil."
"17";"tpInsc";"ideEstab";"E";"N";"0-1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.
Valores válidos:
1 - CNPJ
2 - CPF
3 - CAEPF
4 - CNO
Origem: campo {ideEstabLot/tpInsc} de:
a) infoPerApur ou idePeriodo do S-1200;
b) infoPerApur ou idePeriodo do S-2299;
c) dmDev do S-2399."
"18";"nrInsc";"ideEstab";"E";"C";"0-1";"11, 12 ou 14";"-";"Informar o número de inscrição do contribuinte de acordo com o tipo de inscrição indicado no campo ideEstab/tpInsc.
Origem: campo {ideEstabLot/nrInsc} de:
a) infoPerApur ou idePeriodo do S-1200;
b) infoPerApur ou idePeriodo do S-2299;
c) dmDev do S-2399."
"19";"ideLotacao";"ideEstab";"G";"-";"1-N";"-";"-";"Identificação da lotação tributária."
"20";"codLotacao";"ideLotacao";"E";"C";"0-1";"1-30";"-";"Informar o código atribuído pelo empregador para a lotação tributária.
Origem: campo {ideEstabLot/codLotacao} de:
a) infoPerApur ou idePeriodo do S-1200;
b) infoPerApur ou idePeriodo do S-2299;
c) dmDev do S-2399."
"21";"tpLotacao";"ideLotacao";"E";"C";"0-1";"2";"-";"Preencher com o código correspondente ao tipo de lotação, conforme Tabela 10.
Evento de origem: S-1020.
Validação: a) Se origem de codLotacao for infoPerApur do S-1200, infoPerApur do S-2299 ou dmDev do S-2399, retornar o tipo de lotação vigente em perApur;
b) Se origem de codLotacao for idePeriodo do S-1200, retornar o tipo de lotação vigente em perRef desse evento;
c) Se origem de codLotacao for idePeriodo do S-2299, retornar o tipo de lotação vigente em perRef desse evento."
"22";"tpInsc";"ideLotacao";"E";"N";"0-1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.
Valores válidos:
1 - CNPJ
2 - CPF
4 - CNO
Evento de origem: S-1020.
Validação: a) Se origem de codLotacao for infoPerApur do S-1200, infoPerApur do S-2299 ou dmDev do S-2399, retornar o tipo de inscrição vigente em perApur;
b) Se origem de codLotacao for idePeriodo do S-1200, retornar o tipo de inscrição vigente em perRef desse evento;
c) Se origem de codLotacao for idePeriodo do S-2299, retornar o tipo de inscrição vigente em perRef desse evento."
"23";"nrInsc";"ideLotacao";"E";"C";"0-1";"11, 12 ou 14";"-";"Preencher com o número de inscrição (CNPJ, CPF, CNO) ao qual pertence a lotação tributária, conforme indicado na Tabela 10.
Evento de origem: S-1020.
Validação: a) Se origem de codLotacao for infoPerApur do S-1200, infoPerApur do S-2299 ou dmDev do S-2399, retornar o número de inscrição vigente em perApur;
b) Se origem de codLotacao for idePeriodo do S-1200, retornar o número de inscrição vigente em perRef desse evento;
c) Se origem de codLotacao for idePeriodo do S-2299, retornar o número de inscrição vigente em perRef desse evento."
"24";"infoTrabFGTS";"ideLotacao";"G";"-";"1-99";"-";"-";"Informações relativas à matrícula e categoria do trabalhador."
"25";"matricula";"infoTrabFGTS";"E";"C";"0-1";"1-30";"-";"Matrícula atribuída ao trabalhador pela empresa ou, no caso de servidor público, a matrícula constante no Sistema de Administração de Recursos Humanos do órgão.
Evento de origem: S-1200, S-2299, S-2399 ou S-3000.
Validação: a) Se o evento de origem for S-1200/S-2299/S-2399, retornar a matrícula informada nesse evento;
b) Se o evento de origem for S-3000, retornar a matrícula informada no evento objeto da exclusão."
"26";"codCateg";"infoTrabFGTS";"E";"N";"1";"3";"-";"Preencher com o código da categoria do trabalhador, conforme Tabela 01.
Evento de origem: S-1200, S-2299, S-2399 ou S-3000.
Validação: a) Se o evento de origem for S-1200, retornar o código de categoria informado nesse evento;
b) Se o evento de origem for S-2299 ou S-2399, retornar o código de categoria existente no Registro de Eventos Trabalhistas - RET;
c) Se o evento de origem for S-3000 (referente a exclusão de S-1200), retornar o código de categoria informado no evento S-1200 (objeto da exclusão);
d) Se o evento de origem for S-3000 (referente a exclusão de S-2299 ou S-2399), retornar o código de categoria existente no RET relativo ao contrato informado em S-2299 ou S-2399 (objeto da exclusão)."
"27";"categOrig";"infoTrabFGTS";"E";"N";"0-1";"3";"-";"Preencher com o código correspondente à categoria de origem do dirigente sindical ou do trabalhador cedido.
Origem: campo infoDirigenteSindical/categOrig ou infoTrabCedido/categOrig de S-2300."
"28";"tpRegTrab";"infoTrabFGTS";"E";"N";"0-1";"1";"-";"Tipo de regime trabalhista.
Valores válidos:
1 - CLT - Consolidação das Leis de Trabalho e legislações trabalhistas específicas
2 - Estatutário/legislações específicas (servidor temporário, militar, agente político, etc.)
Validação: Deve corresponder ao tipo de regime trabalhista existente no RET."
"29";"remunSuc";"infoTrabFGTS";"E";"C";"0-1";"1";"-";"Indicar se a remuneração é relativa a verbas de natureza salarial ou não salarial devidas pela empresa sucessora a empregados desligados ainda na sucedida.
Valores válidos:
S - Sim
N - Não
Evento de origem: S-1200."
"30";"dtDeslig";"infoTrabFGTS";"E";"D";"0-1";"-";"-";"Preencher com a data de desligamento do vínculo (último dia trabalhado).
Validação: Deve corresponder à data de desligamento existente no RET. Não retornar caso haja reintegração com data posterior ao desligamento."
"31";"mtvDeslig";"infoTrabFGTS";"E";"C";"0-1";"2";"-";"Código de motivo do desligamento, conforme Tabela 19.
Validação: Deve corresponder ao motivo do desligamento existente no RET. Não retornar caso haja reintegração com data posterior ao desligamento."
"32";"dtTerm";"infoTrabFGTS";"E";"D";"0-1";"-";"-";"Data do término.
Validação: Deve corresponder à data do término existente no RET."
"33";"mtvDesligTSV";"infoTrabFGTS";"E";"C";"0-1";"2";"-";"Código de motivo do término do TSVE.
Validação: Deve corresponder ao motivo do término existente no RET."
"34";"sucessaoVinc";"infoTrabFGTS";"G";"-";"0-1";"-";"-";"Grupo de informações da sucessão de vínculo trabalhista.
Evento de origem: S-1200."
"35";"tpInsc";"sucessaoVinc";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.
Valores válidos:
1 - CNPJ
2 - CPF"
"36";"nrInsc";"sucessaoVinc";"E";"C";"1";"11 ou 14";"-";"Informar o número de inscrição do empregador anterior, de acordo com o tipo de inscrição indicado no campo sucessaoVinc/tpInsc."
"37";"matricAnt";"sucessaoVinc";"E";"C";"0-1";"1-30";"-";"Matrícula do trabalhador no empregador anterior."
"38";"dtAdm";"sucessaoVinc";"E";"D";"1";"-";"-";"Preencher com a data de admissão do trabalhador. No caso de transferência do empregado, deve ser preenchida a data inicial do vínculo no primeiro empregador (data de início do vínculo)."
"39";"infoBaseFGTS";"infoTrabFGTS";"G";"-";"0-1";"-";"-";"Informações referentes a bases de cálculo e valores do FGTS."
"40";"basePerApur";"infoBaseFGTS";"G";"-";"0-99";"-";"-";"Informações sobre bases de cálculo e valores do FGTS referentes à remuneração do período de apuração e de períodos anteriores, exceto se {tpAcConv} = [E, H].
Evento de origem: S-1200, S-2299 ou S-2399."
"41";"tpValor";"basePerApur";"E";"N";"1";"2";"-";"Tipo de valor que influi na apuração do FGTS.
Valores válidos:
11 - FGTS mensal
12 - FGTS 13° salário
13 - FGTS (período anterior) mensal
14 - FGTS (período anterior) 13º salário
15 - FGTS mensal - Aprendiz/Contrato Verde e Amarelo
16 - FGTS 13° salário - Aprendiz/Contrato Verde e Amarelo
17 - FGTS (período anterior) mensal - Aprendiz/Contrato Verde e Amarelo
18 - FGTS (período anterior) 13º salário - Aprendiz/Contrato Verde e Amarelo
21 - FGTS mês da rescisão
22 - FGTS 13° salário rescisório
23 - FGTS aviso prévio indenizado
24 - FGTS (período anterior) mês da rescisão
25 - FGTS (período anterior) 13º salário rescisório
26 - FGTS (período anterior) aviso prévio indenizado
27 - FGTS mês da rescisão - Aprendiz/Contrato Verde e Amarelo
28 - FGTS 13° salário rescisório - Aprendiz/Contrato Verde e Amarelo
29 - FGTS aviso prévio indenizado - Aprendiz/Contrato Verde e Amarelo
30 - FGTS (período anterior) mês da rescisão - Aprendiz/Contrato Verde e Amarelo
31 - FGTS (período anterior) 13° salário rescisório - Aprendiz/Contrato Verde e Amarelo
32 - FGTS (período anterior) aviso prévio indenizado - Aprendiz/Contrato Verde e Amarelo
41 - FGTS mensal - Indenização compensatória do empregado doméstico
42 - FGTS 13° salário - Indenização compensatória do empregado doméstico
43 - FGTS (período anterior) mensal - Indenização compensatória do empregado doméstico
44 - FGTS (período anterior) 13º salário - Indenização compensatória do empregado doméstico
45 - FGTS mês da rescisão - Indenização compensatória do empregado doméstico
46 - FGTS 13° salário rescisório - Indenização compensatória do empregado doméstico
47 - FGTS aviso prévio indenizado - Indenização compensatória do empregado doméstico
48 - FGTS (período anterior) mês da rescisão - Indenização compensatória do empregado doméstico
49 - FGTS (período anterior) 13º salário rescisório - Indenização compensatória do empregado doméstico
50 - FGTS (período anterior) aviso prévio indenizado - Indenização compensatória do empregado doméstico"
"42";"indIncid";"basePerApur";"E";"N";"1";"1";"-";"Indicativo de incidência de FGTS.
Valores válidos:
1 - Normal (incidência de FGTS)
9 - Incidência de FGTS suspensa em decorrência de decisão judicial
Validação: Se codIncFGTS em S-1010 for igual a [11, 12, 21], deve ser retornado [1].
Se codIncFGTS em S-1010 for igual a [91, 92, 93], deve ser retornado [9]."
"43";"remFGTS";"basePerApur";"E";"N";"1";"1-14";"2";"Remuneração (valor da base de cálculo) do FGTS, conforme definido nos campos tpValor e indIncid.
Validação: Deve ser maior que 0 (zero).
Deve corresponder ao somatório dos valores informados no campo {vrRubr} em S-1200 e S-2299 (grupos {infoPerApur} e {infoPerAnt}, quando {tpAcConv} for diferente de [E, H]), e também em S-2399, devendo somar os valores das rubricas cujo tpRubr em S-1010 seja igual a [1, 3] e subtrair os valores das rubricas cujo tpRubr em S-1010 seja igual a [2, 4], observando a Tabela 23."
"44";"dpsFGTS";"basePerApur";"E";"N";"0-1";"1-14";"2";"Valor histórico do FGTS a ser depositado na conta vinculada do trabalhador.
Validação: Deve ser maior que 0 (zero) e informado somente se indIncid = [1].
Deve corresponder à multiplicação de remFGTS pela alíquota abaixo:
a) Se tpValor = [11, 12, 13, 14, 21, 22, 23, 24, 25, 26], alíquota de 8%;
b) Se tpValor = [15, 16, 17, 18, 27, 28, 29, 30, 31, 32], alíquota de 2%;
c) Se tpValor = [41, 42, 43, 44, 45, 46, 47, 48, 49, 50], alíquota de 3,2%."
"45";"detRubrSusp";"basePerApur";"G";"-";"0-N";"-";"-";"Detalhamento da(s) rubrica(s) com incidência de FGTS suspensa em decorrência de decisão judicial."
"46";"codRubr";"detRubrSusp";"E";"C";"1";"1-30";"-";"Informar o código atribuído pelo empregador que identifica a rubrica em sua folha de pagamento.
Evento de origem: S-1200, S-2299 ou S-2399."
"47";"ideTabRubr";"detRubrSusp";"E";"C";"1";"1-8";"-";"Preencher com o identificador da Tabela de Rubricas para a rubrica definida em codRubr.
Evento de origem: S-1200, S-2299 ou S-2399."
"48";"vrRubr";"detRubrSusp";"E";"N";"1";"1-14";"2";"Valor total da rubrica.
Evento de origem: S-1200, S-2299 ou S-2399.
Validação: Deve corresponder ao somatório dos valores informados no campo {vrRubr} dos eventos de origem para a respectiva rubrica."
"49";"ideProcessoFGTS";"detRubrSusp";"G";"-";"1-N";"-";"-";"Processo(s) judicial(is) com decisão/sentença favorável, determinando a não incidência de FGTS.
Evento de origem: S-1010."
"50";"nrProc";"ideProcessoFGTS";"E";"C";"1";"20";"-";"Informar o número do processo."
"51";"infoBasePerAntE";"infoBaseFGTS";"G";"-";"0-180";"-";"-";"Informações referentes a bases de cálculo e valores do FGTS de períodos anteriores quando tpAcConv = [E, H]."
"52";"perRef";"infoBasePerAntE";"E";"C";"1";"7";"-";"Informar o período ao qual se refere a remuneração, no formato AAAA-MM.
Evento de origem: S-1200 ou S-2299.
Validação: Deve corresponder ao período informado no evento de origem."
"53";"tpAcConv";"infoBasePerAntE";"E";"C";"1";"1";"-";"Tipo do instrumento ou situação ensejadora da remuneração relativa a períodos de apuração anteriores.
Valores válidos:
E - Conversão de licença saúde em acidente de trabalho
H - Recolhimento mensal de FGTS anterior ao início de obrigatoriedade dos eventos periódicos"
"54";"basePerAntE";"infoBasePerAntE";"G";"-";"1-99";"-";"-";"Informações sobre bases de cálculo e valores do FGTS referentes à remuneração de períodos anteriores quando tpAcConv = [E, H]."
"55";"tpValorE";"basePerAntE";"E";"N";"1";"2";"-";"Tipo de valor que influi na apuração do FGTS.
Valores válidos:
13 - FGTS (período anterior) mensal
14 - FGTS (período anterior) 13º salário
17 - FGTS (período anterior) mensal - Aprendiz/Contrato Verde e Amarelo
18 - FGTS (período anterior) 13º salário - Aprendiz/Contrato Verde e Amarelo
24 - FGTS (período anterior) mês da rescisão
25 - FGTS (período anterior) 13º salário rescisório
26 - FGTS (período anterior) aviso prévio indenizado
30 - FGTS (período anterior) mês da rescisão - Aprendiz/Contrato Verde e Amarelo
31 - FGTS (período anterior) 13° salário rescisório - Aprendiz/Contrato Verde e Amarelo
32 - FGTS (período anterior) aviso prévio indenizado - Aprendiz/Contrato Verde e Amarelo
43 - FGTS (período anterior) mensal - Indenização compensatória do empregado doméstico
44 - FGTS (período anterior) 13º salário - Indenização compensatória do empregado doméstico
48 - FGTS (período anterior) mês da rescisão - Indenização compensatória do empregado doméstico
49 - FGTS (período anterior) 13º salário rescisório - Indenização compensatória do empregado doméstico
50 - FGTS (período anterior) aviso prévio indenizado - Indenização compensatória do empregado doméstico"
"56";"indIncidE";"basePerAntE";"E";"N";"1";"1";"-";"Indicativo de incidência de FGTS.
Valores válidos:
1 - Normal (incidência de FGTS)
9 - Incidência de FGTS suspensa em decorrência de decisão judicial
Validação: Se codIncFGTS em S-1010 for igual a [11, 12, 21], deve ser retornado [1].
Se codIncFGTS em S-1010 for igual a [91, 92, 93], deve ser retornado [9]."
"57";"remFGTSE";"basePerAntE";"E";"N";"1";"1-14";"2";"Remuneração (valor da base de cálculo) do FGTS, conforme definido nos campos tpValorE e indIncidE.
Validação: Deve ser maior que 0 (zero).
Deve corresponder ao somatório dos valores informados no campo {vrRubr} em S-1200 e S-2299 (grupo {infoPerAnt}, agrupado por tpAcConv), devendo somar os valores das rubricas cujo tpRubr em S-1010 seja igual a [1, 3] e subtrair os valores das rubricas cujo tpRubr em S-1010 seja igual a [2, 4], observando a Tabela 23."
"58";"dpsFGTSE";"basePerAntE";"E";"N";"0-1";"1-14";"2";"Valor histórico do FGTS a ser depositado na conta vinculada do trabalhador.
Validação: Deve ser maior que 0 (zero) e informado somente se indIncidE = [1].
Deve corresponder à multiplicação de remFGTSE pela alíquota abaixo:
a) Se tpValorE = [13, 14, 24, 25, 26], alíquota de 8%;
b) Se tpValorE = [17, 18, 30, 31, 32], alíquota de 2%;
c) Se tpValorE = [43, 44, 48, 49, 50], alíquota de 3,2%."
"59";"detRubrSusp";"basePerAntE";"G";"-";"0-N";"-";"-";"Detalhamento da(s) rubrica(s) com incidência de FGTS suspensa em decorrência de decisão judicial."
"...";"";"";"";"";"";"";"";"Ver: basePerApur > detRubrSusp"
"60";"procCS";"infoTrabFGTS";"G";"-";"0-1";"-";"-";"Informação sobre processo judicial que suspende a exigibilidade da Contribuição Social Rescisória.
Evento de origem: S-2299."
"61";"nrProcJud";"procCS";"E";"C";"1";"20";"-";"Informar o número de processo judicial cadastrado."
