"#";"Grupo/Campo";"Grupo Pai";"Elem.";"Tipo";"Ocor.";"Tamanho";"Dec.";"Descrição"
"62";"indIncid";"basesRemun";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de incidência para fins de apuração da contribuição previdenciária.
Valores válidos:
1 - Normal
2 - Atividade concomitante
9 - Substituída ou isenta
Validação: a) Para empresas com classTrib = [01, 70, 80], todas as bases de cálculo devem ser totalizadas com indIncid = [9], EXCETO para classTrib = [01] E ideEstab/tpInsc = [4], que deve ser totalizada com indIncid = [1].
b) Para empresas com classTrib = [03], considerar a informação prestada no campo indSimples do evento S-5001, conforme abaixo:
- Se o indSimples em S-5001 = [1] (contrib. subst. integralmente), a base de cálculo do respectivo trabalhador deve ser totalizada com indIncid = [9];
- Se o indSimples em S-5001 = [2] (contrib. não substituída), a base de cálculo do respectivo trabalhador deve ser totalizada com indIncid = [1] (normal);
- Se o indSimples em S-5001 = [3] (ativ. concomitante), a base de cálculo do respectivo trabalhador deve ser totalizada com indIncid = [2].
c) Para empresas com classTrib = [10] (sindicato de avulsos não portuários), as bases de cálculo dos trabalhadores avulsos da categoria [202] devem ser totalizadas com indIncid = [9].
d) Para classTrib = [22] (segurado especial), as bases de cálculo dos trabalhadores devem ser totalizadas com indIncid = [9], EXCETO para a categoria [104] (empregado doméstico), que deve ser totalizada com indIncid = [1].
e) Para contribuinte com classTrib = [99] e com indCoop = [1] (cooperativa de trabalho), as remunerações dos cooperados (categoria [731, 734]) cuja lotação esteja classificada com tpLotacao em S-1020 = [05, 06, 07] devem ser totalizadas com indIncid = [9]. Nos demais casos, indIncid = [1].
f) Para contribuintes com classTrib = [11], as bases de cálculo dos trabalhadores devem ser totalizadas com indIncid = [9], EXCETO para as categorias de contribuinte individual, que devem ser totalizadas com indIncid = [1].
g) Para tpLotacao em S-1020 = [91], todas as bases de cálculo devem ser totalizadas com indIncid = [9]."
"63";"codCateg";"basesRemun";"E";"N";"1";"3";"-";"Preencher com o código da categoria do trabalhador, conforme definido em S-5001."
"64";"basesCp";"basesRemun";"G";"-";"1";"-";"-";"Valores correspondentes às bases, contribuições do segurado e deduções da contribuição previdenciária."
"65";"vrBcCp00";"basesCp";"E";"N";"1";"1-14";"2";"Preencher com a base de cálculo da contribuição previdenciária sobre a remuneração.
Origem: para codCateg diferente de [104]: somatório do campo valor de S-5001, quando tpValor em S-5001 = [11, 15]; para codCateg = [104]: somatório do campo valor de S-5001, quando tpValor em S-5001 = [11, 15], limitado ao teto do salário de contribuição.
OBS.: A contribuição previdenciária patronal do empregador doméstico tem como base de cálculo o somatório do salário de contribuição de cada empregado."
"66";"vrBcCp15";"basesCp";"E";"N";"1";"1-14";"2";"Preencher com a base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 15 anos de contribuição.
Origem: campo valor de S-5001, se tpValor em S-5001 = [12, 16]."
"67";"vrBcCp20";"basesCp";"E";"N";"1";"1-14";"2";"Preencher com a base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 20 anos de contribuição.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [13, 17]."
"68";"vrBcCp25";"basesCp";"E";"N";"1";"1-14";"2";"Preencher com a base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 25 anos de contribuição.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [14, 18]."
"69";"vrSuspBcCp00";"basesCp";"E";"N";"1";"1-14";"2";"Valor da BC com incidência suspensa em decorrência de decisão judicial.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [91, 95]."
"70";"vrSuspBcCp15";"basesCp";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária adicional correspondente a exposição a agente nocivo que dá ao trabalhador direito a aposentadoria especial aos 15 anos de trabalho, com incidência suspensa em decorrência de decisão judicial.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [92, 96]."
"71";"vrSuspBcCp20";"basesCp";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária adicional correspondente a exposição a agente nocivo que dá ao trabalhador expectativa de aposentadoria especial aos 20 anos de trabalho, com incidência suspensa em decorrência de decisão judicial.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [93, 97]."
"72";"vrSuspBcCp25";"basesCp";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária adicional correspondente a exposição a agente nocivo que dá ao trabalhador direito a aposentadoria especial aos 25 anos de trabalho, com incidência suspensa em decorrência de decisão judicial.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [94, 98]."
"73";"vrBcCp00VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Preencher com a base de cálculo da contribuição previdenciária sobre a remuneração - Contrato Verde e Amarelo.
Origem: somatório do campo valor de S-5001, quando tpValor em S-5001 = [41, 45]."
"74";"vrBcCp15VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Preencher com a base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 15 anos de contribuição - Contrato Verde e Amarelo.
Origem: campo valor de S-5001, se tpValor em S-5001 = [42, 46]."
"75";"vrBcCp20VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Preencher com a base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 20 anos de contribuição - Contrato Verde e Amarelo.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [43, 47]."
"76";"vrBcCp25VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Preencher com a base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 25 anos de contribuição - Contrato Verde e Amarelo.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [44, 48]."
"77";"vrSuspBcCp00VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Valor da BC com incidência suspensa em decorrência de decisão judicial - Contrato Verde e Amarelo.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [81, 85]."
"78";"vrSuspBcCp15VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária adicional correspondente a exposição a agente nocivo que dá ao trabalhador direito a aposentadoria especial aos 15 anos de trabalho, com incidência suspensa em decorrência de decisão judicial - Contrato Verde e Amarelo.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [82, 86]."
"79";"vrSuspBcCp20VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária adicional correspondente a exposição a agente nocivo que dá ao trabalhador expectativa de aposentadoria especial aos 20 anos de trabalho, com incidência suspensa em decorrência de decisão judicial - Contrato Verde e Amarelo.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [83, 87]."
"80";"vrSuspBcCp25VA";"basesCp";"E";"N";"0-1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária adicional correspondente a exposição a agente nocivo que dá ao trabalhador direito a aposentadoria especial aos 25 anos de trabalho, com incidência suspensa em decorrência de decisão judicial - Contrato Verde e Amarelo.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [84, 88]."
"81";"vrDescSest";"basesCp";"E";"N";"1";"1-14";"2";"Valor total descontado do trabalhador para recolhimento ao SEST.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [22]."
"82";"vrCalcSest";"basesCp";"E";"N";"1";"1-14";"2";"Valor calculado relativo à contribuição devida pelo trabalhador para recolhimento ao SEST.
Origem: campo vrCsSegTerc de S-5001, quando calcTerc/tpCR em S-5001 = [121802], exceto se houver informação de processo judicial do trabalhador, quando deve ser utilizado o valor apurado em vrDescSest."
"83";"vrDescSenat";"basesCp";"E";"N";"1";"1-14";"2";"Valor total descontado do trabalhador para recolhimento ao SENAT.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [23]."
"84";"vrCalcSenat";"basesCp";"E";"N";"1";"1-14";"2";"Valor calculado relativo à contribuição devida pelo trabalhador para recolhimento ao SENAT.
Origem: campo vrCsSegTerc de S-5001, quando calcTerc/tpCR em S-5001 = [122102], exceto se houver informação de processo judicial do trabalhador, quando deve ser utilizado o valor apurado em vrDescSenat."
"85";"vrSalFam";"basesCp";"E";"N";"1";"1-14";"2";"Valor total do salário-família para a categoria indicada.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [31]."
"86";"vrSalMat";"basesCp";"E";"N";"1";"1-14";"2";"Valor total do salário-maternidade para a categoria indicada.
Origem: campo valor de S-5001, quando tpValor em S-5001 = [32]."
"87";"basesAvNPort";"ideLotacao";"G";"-";"0-1";"-";"-";"Informações de bases de cálculo relativas à contratação de trabalhadores avulsos não portuários.
Informações desse grupo conforme informado pelo contribuinte em S-1270."
"88";"vrBcCp00";"basesAvNPort";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária sobre a remuneração dos trabalhadores avulsos não portuários.
Origem: campo vrBcCp00 de S-1270."
"89";"vrBcCp15";"basesAvNPort";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 15 anos de contribuição.
Origem: campo vrBcCp15 de S-1270."
"90";"vrBcCp20";"basesAvNPort";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 20 anos de contribuição.
Origem: campo vrBcCp20 de S-1270."
"91";"vrBcCp25";"basesAvNPort";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição adicional para o financiamento dos benefícios de aposentadoria especial após 25 anos de contribuição.
Origem: campo vrBcCp25 de S-1270."
"92";"vrBcCp13";"basesAvNPort";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da contribuição previdenciária sobre o 13° salário dos trabalhadores avulsos não portuários contratados.
Origem: campo vrBcCp13 de S-1270."
"93";"vrDescCP";"basesAvNPort";"E";"N";"1";"1-14";"2";"Preencher com o valor total da contribuição descontada dos trabalhadores avulsos não portuários.
Origem: campo vrDescCP de S-1270."
"94";"infoSubstPatrOpPort";"ideLotacao";"G";"-";"0-1";"-";"-";"Grupo preenchido exclusivamente pelo Órgão Gestor de Mão de Obra - OGMO (classTrib = [09]), relativamente a operador portuário enquadrado nos arts. 7º a 9º da Lei 12.546/2011."
"95";"cnpjOpPortuario";"infoSubstPatrOpPort";"E";"C";"1";"14";"-";"Preencher com o CNPJ do operador portuário.
Origem: campo dadosLotacao/nrInsc de S-1020 relativo a codLotacao em S-1280."
"96";"basesAquis";"ideEstab";"G";"-";"0-6";"-";"-";"Informações de bases de cálculo relativas à aquisição de produção rural.
Evento de origem: S-1250 (existente até a versão 2.5 do leiaute)."
"97";"indAquis";"basesAquis";"E";"N";"1";"1";"-";"Indicativo da aquisição.
Valores válidos:
1 - Aquisição da produção de produtor rural pessoa física ou segurado especial em geral
2 - Aquisição da produção de produtor rural pessoa física ou segurado especial em geral por entidade do PAA
3 - Aquisição da produção de produtor rural pessoa jurídica por entidade do PAA
4 - Aquisição da produção de produtor rural pessoa física ou segurado especial em geral - Produção isenta (Lei 13.606/2018)
5 - Aquisição da produção de produtor rural pessoa física ou segurado especial em geral por entidade do PAA - Produção isenta (Lei 13.606/2018)
6 - Aquisição da produção de produtor rural pessoa jurídica por entidade do PAA - Produção isenta (Lei 13.606/2018)
Origem: campo {indAquis} de S-1250."
"98";"vlrAquis";"basesAquis";"E";"N";"1";"1-14";"2";"Valor total da aquisição de produção rural de produtor rural.
Origem: campo {vlrTotAquis} de S-1250."
"99";"vrCPDescPR";"basesAquis";"E";"N";"1";"1-14";"2";"Preencher com o valor da contribuição previdenciária descontada pelo adquirente de produção de produtor rural - sub-rogação.
Origem: somatório do campo {vrCpDescPR} de S-1250."
"100";"vrCPNRet";"basesAquis";"E";"N";"1";"1-14";"2";"Valor da contribuição previdenciária que deixou de ser retida pelo declarante em decorrência de decisão/sentença judicial."
"101";"vrRatNRet";"basesAquis";"E";"N";"1";"1-14";"2";"Valor da GILRAT, incidente sobre a aquisição de produção rural de produtor rural, cuja retenção deixou de ser efetuada em decorrência de decisão/sentença judicial."
"102";"vrSenarNRet";"basesAquis";"E";"N";"1";"1-14";"2";"Valor da contribuição destinada ao SENAR, incidente sobre a aquisição de produção rural de produtor rural pessoa física/segurado especial, que deixou de ser retida em decorrência de decisão/sentença judicial."
"103";"vrCPCalcPR";"basesAquis";"E";"N";"1";"1-14";"2";"Valor calculado relativo à contribuição previdenciária do produtor rural, de acordo com indAquis, conforme segue:
a) indAquis = [1, 2]: vlrAquis x 1,2%;
b) indAquis = [3]: vlrAquis x 1,7%;
c) indAquis = [4, 5, 6]: 0 (zero)."
"104";"vrRatDescPR";"basesAquis";"E";"N";"1";"1-14";"2";"Valor da contribuição destinada ao financiamento dos benefícios concedidos em razão do grau de incidência da incapacidade laborativa decorrente dos riscos ambientais do trabalho, incidente sobre a aquisição de produção rural de produtor rural."
"105";"vrRatCalcPR";"basesAquis";"E";"N";"1";"1-14";"2";"Valor calculado relativo à contribuição GILRAT devida pelo produtor rural, de acordo com indAquis, conforme segue:
a) indAquis = [1, 2, 3]: vlrAquis x 0,1%;
b) indAquis = [4, 5, 6]: 0 (zero)."
"106";"vrSenarDesc";"basesAquis";"E";"N";"1";"1-14";"2";"Valor da contribuição destinada ao SENAR, incidente sobre a aquisição de produção rural de produtor rural pessoa física/segurado especial.
Origem: campo {vrSenarDesc} de S-1250."
"107";"vrSenarCalc";"basesAquis";"E";"N";"1";"1-14";"2";"Valor calculado da contribuição devida pelo produtor rural ao SENAR, conforme segue:
a) indAquis = [1, 2, 4, 5]: vlrAquis x 0,2%;
b) indAquis = [3, 6]: 0 (zero).
OBS.: No período de 04/2020 a 06/2020, a alíquota deve ser 0,1%."
"108";"basesComerc";"ideEstab";"G";"-";"0-5";"-";"-";"Informações de bases de cálculo relativas à comercialização da produção rural da Pessoa Física.
Informações desse grupo conforme informado pelo contribuinte em S-1260."
"109";"indComerc";"basesComerc";"E";"N";"1";"1";"-";"Indicativo de comercialização.
Valores válidos:
2 - Comercialização da produção efetuada diretamente no varejo a consumidor final ou a outro produtor rural pessoa física por produtor rural pessoa física, inclusive por segurado especial, ou por pessoa física não produtor rural
3 - Comercialização da produção por prod. rural PF/seg. especial - Vendas a PJ (exceto entidade inscrita no Programa de Aquisição de Alimentos - PAA) ou a intermediário PF
7 - Comercialização da produção isenta de acordo com a Lei 13.606/2018 efetuada diretamente no varejo a consumidor final ou a outro produtor rural pessoa física por produtor rural pessoa física, inclusive por segurado especial, ou por pessoa física não produtor rural
8 - Comercialização da produção da pessoa física/segurado especial para entidade inscrita no PAA
9 - Comercialização da produção no mercado externo
Origem: campo indComerc de S-1260."
"110";"vrBcComPR";"basesComerc";"E";"N";"1";"1-14";"2";"Valor da base de cálculo da comercialização da produção rural do produtor rural PF/segurado especial a outra PF no varejo ou a outro produtor rural PF/segurado especial ou no mercado externo, conforme indComerc.
Origem: campo vrTotCom de S-1260."
"111";"vrCPSusp";"basesComerc";"E";"N";"0-1";"1-14";"2";"Valor da contribuição previdenciária com exigibilidade suspensa.
Origem: campo vrCPSusp de S-1260."
"112";"vrRatSusp";"basesComerc";"E";"N";"0-1";"1-14";"2";"Valor da contribuição para GILRAT com exigibilidade suspensa.
Origem: campo vrRatSusp de S-1260."
"113";"vrSenarSusp";"basesComerc";"E";"N";"0-1";"1-14";"2";"Valor da contribuição para o SENAR com exigibilidade suspensa.
Origem: campo vrSenarSusp de S-1260."
"114";"infoCREstab";"ideEstab";"G";"-";"0-99";"-";"-";"Informações das contribuições sociais devidas à Previdência Social e Outras Entidades e Fundos, consolidadas por estabelecimento e por Código de Receita - CR."
"115";"tpCR";"infoCREstab";"E";"N";"1";"6";"-";"Código de Receita - CR relativo a contribuições sociais devidas à Previdência Social e a Outras Entidades e Fundos (Terceiros), conforme legislação em vigor na competência.
Validação: Deve ser um código válido, compatível com a classificação tributária do contribuinte e com as informações prestadas nos demais eventos."
"116";"vrCR";"infoCREstab";"E";"N";"1";"1-14";"2";"Valor correspondente ao CR apurado.
Validação: Deve ser apurado de acordo com a legislação em vigor na competência.
Deve ser maior que 0 (zero)."
