"#";"Grupo/Campo";"Grupo Pai";"Elem.";"Tipo";"Ocor.";"Tamanho";"Dec.";"Descrição"
"19";"indMV";"infoMV";"E";"N";"1";"1";"-";"Indicador de desconto da contribuição previdenciária do trabalhador.
Valores válidos:
1 - O declarante aplica a(s) alíquota(s) de desconto do segurado sobre a remuneração por ele informada (o percentual da(s) alíquota(s) será(ão) obtido(s) considerando a remuneração total do trabalhador)
2 - O declarante aplica a(s) alíquota(s) de desconto do segurado sobre a diferença entre o limite máximo do salário de contribuição e a remuneração de outra(s) empresa(s) para as quais o trabalhador informou que houve o desconto
3 - O declarante não realiza desconto do segurado, uma vez que houve desconto sobre o limite máximo de salário de contribuição em outra(s) empresa(s)"
"20";"remunOutrEmpr";"infoMV";"G";"-";"1-999";"-";"-";"Informações relativas ao trabalhador que possui vínculo empregatício com outra(s) empresa(s) e/ou que exerce outras atividades como contribuinte individual, detalhando as empresas que efetuaram (ou efetuarão) desconto da contribuição."
"21";"tpInsc";"remunOutrEmpr";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.
Valores válidos:
1 - CNPJ
2 - CPF"
"22";"nrInsc";"remunOutrEmpr";"E";"C";"1";"11 ou 14";"-";"Informar o número de inscrição do contribuinte de acordo com o tipo de inscrição indicado no campo remunOutrEmpr/tpInsc.
Validação: a) Se indApuracao = [1] e remunOutrEmpr/tpInsc = [1], deve ser um CNPJ válido, diferente do CNPJ base indicado no evento de Informações do Empregador (S-1000) e dos estabelecimentos informados através do evento S-1005.
b) Se indApuracao = [1] e remunOutrEmpr/tpInsc = [2], deve ser um CPF válido e diferente do CPF do trabalhador e ainda, caso o empregador seja pessoa física, diferente do CPF do empregador.
c) Se indApuracao = [2] e remunOutrEmpr/tpInsc = [1], é permitido informar número de inscrição igual ao CNPJ base indicado no evento de Informações do Empregador (S-1000) e aos estabelecimentos informados através do evento S-1005.
d) Se indApuracao = [2] e remunOutrEmpr/tpInsc = [2], deve ser um CPF válido e diferente do CPF do trabalhador, mas é permitido informar número de inscrição igual ao CPF do empregador."
"23";"codCateg";"remunOutrEmpr";"E";"N";"1";"3";"-";"Preencher com o código da categoria do trabalhador na qual houve a remuneração.
Validação: Deve ser um código válido e existente na Tabela 01."
"24";"vlrRemunOE";"remunOutrEmpr";"E";"N";"1";"1-14";"2";"Preencher com o valor da remuneração recebida pelo trabalhador na outra empresa/atividade, sobre a qual houve desconto/recolhimento da contribuição do segurado.
Validação: Deve ser maior que 0 (zero)."
"25";"infoComplem";"ideTrabalhador";"G";"-";"0-1";"-";"-";"Grupo preenchido quando o evento de remuneração se referir a trabalhador cuja categoria não está sujeita ao evento de admissão ou ao evento TSVE - Início, bem como para informar remuneração devida pela empresa sucessora a empregado desligado ainda na sucedida. No caso das categorias em que o envio do evento TSVE - Início for opcional, o preenchimento do grupo somente é exigido se não houver o respectivo evento. As informações complementares são necessárias para correta identificação do trabalhador."
"26";"nmTrab";"infoComplem";"E";"C";"1";"2-70";"-";"Informar o nome do trabalhador."
"27";"dtNascto";"infoComplem";"E";"D";"1";"-";"-";"Preencher com a data de nascimento.
Validação: Deve ser maior ou igual que 01/01/1890 e menor ou igual à data atual."
"28";"sucessaoVinc";"infoComplem";"G";"-";"0-1";"-";"-";"Grupo de informações da sucessão de vínculo trabalhista."
"29";"tpInsc";"sucessaoVinc";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.
Valores válidos:
1 - CNPJ
2 - CPF"
"30";"nrInsc";"sucessaoVinc";"E";"C";"1";"11 ou 14";"-";"Informar o número de inscrição do empregador anterior, de acordo com o tipo de inscrição indicado no campo sucessaoVinc/tpInsc.
Validação: Deve ser um número de inscrição válido e diferente da inscrição do declarante, considerando as particularidades aplicadas à informação de CNPJ de órgão público em S-1000.
Se sucessaoVinc/tpInsc = [1], deve possuir 14 (catorze) algarismos e ser diferente do CNPJ base do empregador (exceto se ideEmpregador/nrInsc tiver 14 (catorze) algarismos) e dos estabelecimentos informados através do evento S-1005.
Se sucessaoVinc/tpInsc = [2], deve possuir 11 (onze) algarismos."
"31";"matricAnt";"sucessaoVinc";"E";"C";"0-1";"1-30";"-";"Matrícula do trabalhador no empregador anterior."
"32";"dtAdm";"sucessaoVinc";"E";"D";"1";"-";"-";"Preencher com a data de admissão do trabalhador. No caso de transferência do empregado, deve ser preenchida a data inicial do vínculo no primeiro empregador (data de início do vínculo)."
"33";"observacao";"sucessaoVinc";"E";"C";"0-1";"1-255";"-";"Observação."
"34";"procJudTrab";"ideTrabalhador";"G";"-";"0-99";"-";"-";"Informações sobre a existência de processos judiciais do trabalhador com decisão favorável quanto à não incidência de contribuições sociais e/ou Imposto de Renda."
"35";"tpTrib";"procJudTrab";"E";"N";"1";"1";"-";"Abrangência da decisão.
Valores válidos:
1 - IRRF
2 - Contribuições sociais do trabalhador"
"36";"nrProcJud";"procJudTrab";"E";"C";"1";"20";"-";"Informar um número de processo judicial cadastrado através do evento S-1070, cujo indMatProc seja igual a [1].
Validação: Deve ser um número de processo judicial válido e existente na Tabela de Processos (S-1070), com indMatProc = [1]."
"37";"codSusp";"procJudTrab";"E";"N";"1";"1-14";"-";"Código do indicativo da suspensão, atribuído pelo empregador em S-1070.
Validação: A informação prestada deve estar de acordo com o que foi informado em S-1070."
"38";"infoInterm";"ideTrabalhador";"G";"-";"0-31";"-";"-";"Informações relativas ao trabalho intermitente."
"39";"dia";"infoInterm";"E";"N";"1";"1-2";"-";"Dia do mês efetivamente trabalhado pelo empregado com contrato de trabalho intermitente.
Caso não tenha havido trabalho no mês, informar 0 (zero).
Validação: Deve ser um número entre 0 e 31, de acordo com o calendário anual."
"40";"dmDev";"evtRemun";"G";"-";"1-999";"-";"-";"Identificação de cada um dos demonstrativos de valores devidos ao trabalhador.
Regra de validação:
REGRA_DEMONSTRATIVO"
"41";"ideDmDev";"dmDev";"E";"C";"1";"1-30";"-";"Identificador atribuído pela empresa para o demonstrativo de valores devidos ao trabalhador. O empregador pode preencher este campo utilizando-se de um identificador padrão para todos os trabalhadores; no entanto, havendo mais de um demonstrativo relativo a uma mesma competência, devem ser utilizados identificadores diferentes para cada um dos demonstrativos.
Validação: Deve ser um identificador único dentro do mesmo perApur para cada um dos demonstrativos do trabalhador.
Regra de validação:
REGRA_CARACTERE_ESPECIAL"
"42";"codCateg";"dmDev";"E";"N";"1";"3";"-";"Preencher com o código da categoria do trabalhador.
Validação: Deve ser um código válido e existente na Tabela 01."
"43";"indRRA";"dmDev";"E";"C";"0-1";"1";"-";"Indicativo de Rendimentos Recebidos Acumuladamente - RRA.
Somente preencher este campo se for um demonstrativo de RRA.
Valores válidos:
S - Sim"
"44";"infoRRA";"dmDev";"G";"-";"0-1";"-";"-";"Informações complementares relativas a Rendimentos Recebidos Acumuladamente - RRA."
"45";"tpProcRRA";"infoRRA";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de processo.
Valores válidos:
1 - Administrativo
2 - Judicial"
"46";"nrProcRRA";"infoRRA";"E";"C";"0-1";"17, 20 ou 21";"-";"Informar o número do processo/requerimento administrativo/judicial.
Validação: Informação obrigatória se tpProcRRA = [2] e opcional se tpProcRRA = [1]. Deve ser número de processo válido e:
a) Se tpProcRRA = [1], deve possuir 17 (dezessete) ou 21 (vinte e um) algarismos;
b) Se tpProcRRA = [2], deve possuir 20 (vinte) algarismos."
"47";"descRRA";"infoRRA";"E";"C";"1";"1-50";"-";"Descrição dos Rendimentos Recebidos Acumuladamente - RRA."
"48";"qtdMesesRRA";"infoRRA";"E";"N";"1";"1-4";"1";"Número de meses relativo aos Rendimentos Recebidos Acumuladamente - RRA."
"49";"despProcJud";"infoRRA";"G";"-";"0-1";"-";"-";"Detalhamento das despesas com processo judicial."
"50";"vlrDespCustas";"despProcJud";"E";"N";"1";"1-14";"2";"Preencher com o valor das despesas com custas judiciais."
"51";"vlrDespAdvogados";"despProcJud";"E";"N";"1";"1-14";"2";"Preencher com o valor total das despesas com advogado(s)."
"52";"ideAdv";"infoRRA";"G";"-";"0-99";"-";"-";"Identificação dos advogados."
"53";"tpInsc";"ideAdv";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição, conforme Tabela 05.
Valores válidos:
1 - CNPJ
2 - CPF"
"54";"nrInsc";"ideAdv";"E";"C";"1";"11 ou 14";"-";"Informar o número de inscrição do advogado.
Validação: Deve ser um número de inscrição válido, de acordo com o tipo de inscrição indicado no campo ideAdv/tpInsc, considerando as particularidades aplicadas à informação de CNPJ de órgão público em S-1000.
Se ideAdv/tpInsc = [1], deve possuir 14 (catorze) algarismos e, no caso de declarante pessoa jurídica, ser diferente do CNPJ base do empregador (exceto se ideEmpregador/nrInsc tiver 14 (catorze) algarismos).
Se ideAdv/tpInsc = [2], deve possuir 11 (onze) algarismos e, no caso de declarante pessoa física, ser diferente do CPF do empregador."
"55";"vlrAdv";"ideAdv";"E";"N";"0-1";"1-14";"2";"Valor da despesa com o advogado, se houver."
"56";"infoPerApur";"dmDev";"G";"-";"0-1";"-";"-";"Informações relativas ao período de apuração."
"57";"ideEstabLot";"infoPerApur";"G";"-";"1-500";"-";"-";"Identificação do estabelecimento e da lotação nos quais o trabalhador possui remuneração no período de apuração. O estabelecimento identificado no grupo pode ser: o número do CNPJ do estabelecimento da própria empresa (matriz/filial), o número da obra (própria) no CNO, ou o número do CAEPF (no caso de pessoa física obrigada a inscrição no Cadastro de Atividade Econômica da Pessoa Física)."
"58";"tpInsc";"ideEstabLot";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição do estabelecimento, de acordo com as opções da Tabela 05.
Valores válidos:
1 - CNPJ
3 - CAEPF
4 - CNO
Validação: Se classTrib em S-1000 = [21, 22], deve ser igual a [3, 4].
Se classTrib em S-1000 = [04], deve ser igual a [1].
Nos demais casos (classTrib em S-1000 diferente de [04, 21, 22]), deve ser igual a [1, 4]."
"59";"nrInsc";"ideEstabLot";"E";"C";"1";"12 ou 14";"-";"Informar o número de inscrição do estabelecimento do contribuinte de acordo com o tipo de inscrição indicado no campo ideEstabLot/tpInsc.
Validação: A inscrição informada deve ser compatível com ideEstabLot/tpInsc."
"60";"codLotacao";"ideEstabLot";"E";"C";"1";"1-30";"-";"Informar o código atribuído pelo empregador para a lotação tributária."
"61";"qtdDiasAv";"ideEstabLot";"E";"N";"0-1";"1-2";"-";"Quantidade de dias trabalhados no mês pelo trabalhador avulso no tomador de serviços identificado em ideEstabLot/codLotacao. Cada dia, total ou parcial, em que o trabalhador tenha prestado serviços ao tomador deve ser considerado. Ex.: Se, em um mesmo mês, o trabalhador prestou serviços durante uma hora em um dia e durante mais uma hora em outro dia, deve-se informar a quantidade de 2 dias.
Caso não tenha havido trabalho no mês, informar 0 (zero).
Validação: Informação obrigatória e exclusiva se ideEstabLot/codLotacao possuir tpLotacao em S-1020 = [08, 09] em perApur e se indApuracao = [1].
Se informado, deve ser um número entre 0 e 31, de acordo com o calendário anual."
"62";"remunPerApur";"ideEstabLot";"G";"-";"1-8";"-";"-";"Informações relativas à remuneração do trabalhador no período de apuração."
"63";"matricula";"remunPerApur";"E";"C";"0-1";"1-30";"-";"Matrícula atribuída ao trabalhador pela empresa ou, no caso de servidor público, a matrícula constante no Sistema de Administração de Recursos Humanos do órgão.
Validação: Deve corresponder à matrícula informada pelo empregador no evento S-2190, S-2200 ou S-2300 do respectivo contrato. Não preencher no caso de Trabalhador Sem Vínculo de Emprego/Estatutário - TSVE sem informação de matrícula no evento S-2300."
"64";"indSimples";"remunPerApur";"E";"N";"0-1";"1";"-";"Indicador de contribuição substituída.
Valores válidos:
1 - Contribuição substituída integralmente
2 - Contribuição não substituída
3 - Contribuição não substituída concomitante com contribuição substituída
Validação: O preenchimento do campo é obrigatório apenas no caso das empresas enquadradas no regime de tributação Simples Nacional, com tributação previdenciária substituída e não substituída (classTrib em S-1000 = [03]). Para os demais empregadores, não deve ser informado."
"65";"itensRemun";"remunPerApur";"G";"-";"1-200";"-";"-";"Rubricas que compõem a remuneração do trabalhador."
"66";"codRubr";"itensRemun";"E";"C";"1";"1-30";"-";"Informar o código atribuído pelo empregador que identifica a rubrica em sua folha de pagamento ou o código da rubrica constante da Tabela de Rubricas Padrão.
Validação: Não pode ser utilizada rubrica:
a) cujo codIncCP em S-1010 seja igual a [25, 26, 51] se codCateg pertencer ao grupo "Contribuinte Individual" ou "Bolsista" da Tabela 01;
b) cuja natRubr em S-1010 seja igual a [1801, 9220], desde que perApur >= [2021-07] (se indApuracao = [1]) ou perApur >= [2021] (se indApuracao = [2])."
"67";"ideTabRubr";"itensRemun";"E";"C";"1";"1-8";"-";"Preencher com o identificador da Tabela de Rubricas para a rubrica definida em codRubr."
"68";"qtdRubr";"itensRemun";"E";"N";"0-1";"1-12";"2";"Informar a quantidade de referência para apuração (em horas, cotas, meses, etc.). Ex.: Quantidade de horas extras trabalhadas relacionada com uma rubrica de hora extra, quantidade de dias trabalhados relacionada com uma rubrica de salário, etc.
Validação: Deve ser maior que 0 (zero)."
"69";"fatorRubr";"itensRemun";"E";"N";"0-1";"1-5";"2";"Informar o fator, percentual, etc. da rubrica, quando necessário. Ex.: Adicional de horas extras 50%, relacionado a uma rubrica de horas extras: Fator = 50.
Validação: Deve ser maior que 0 (zero)."
"70";"vrRubr";"itensRemun";"E";"N";"1";"1-14";"2";"Valor total da rubrica.
Validação: Deve ser maior que 0 (zero)."
"71";"indApurIR";"itensRemun";"E";"N";"0-1";"1";"-";"Indicativo de tipo de apuração de IR.
Valores válidos:
0 - Normal (apuração sob a folha de pagamento declarada no eSocial)
1 - Situação especial de apuração de IR
Validação: Informação obrigatória e exclusiva se perApur >= [2021-07] (se indApuracao = [1]) ou se perApur >= [2021] (se indApuracao = [2])."
"72";"infoAgNocivo";"remunPerApur";"G";"-";"0-1";"-";"-";"Grupo referente ao detalhamento do grau de exposição do trabalhador aos agentes nocivos que ensejam a cobrança da contribuição adicional para financiamento dos benefícios de aposentadoria especial."
"73";"grauExp";"infoAgNocivo";"E";"N";"1";"1";"-";"Preencher com o código que representa o grau de exposição a agentes nocivos, conforme Tabela 02.
Valores válidos:
1 - Não ensejador de aposentadoria especial
2 - Ensejador de aposentadoria especial - FAE15_12% (15 anos de contribuição e alíquota de 12%)
3 - Ensejador de aposentadoria especial - FAE20_09% (20 anos de contribuição e alíquota de 9%)
4 - Ensejador de aposentadoria especial - FAE25_06% (25 anos de contribuição e alíquota de 6%)"
"74";"infoPerAnt";"dmDev";"G";"-";"0-1";"-";"-";"Grupo destinado às informações de:
a) remuneração relativa a diferenças salariais provenientes de acordo coletivo, convenção coletiva e dissídio;
b) remuneração relativa a diferenças de vencimento provenientes de disposições legais;
c) bases de cálculo para efeitos de apuração de FGTS resultantes de conversão de licença saúde em acidente de trabalho;
d) verbas de natureza salarial ou não salarial devidas após o desligamento.
OBS.: As informações previstas acima podem se referir ao período de apuração definido em perApur ou a períodos anteriores a perApur."
"75";"ideADC";"infoPerAnt";"G";"-";"1-8";"-";"-";"Identificação do instrumento ou situação ensejadora da remuneração relativa a períodos de apuração anteriores."
"76";"dtAcConv";"ideADC";"E";"D";"0-1";"-";"-";"Data da assinatura do acordo, convenção coletiva, sentença normativa ou da conversão da licença saúde em acidente de trabalho.
Validação: Informação obrigatória se tpAcConv = [A, B, C, D, E]. Se preenchida, seu mês/ano deve ser igual ou anterior ao período de apuração, informado em perApur. A data deve ser igual ou posterior a 01/01/1890."
"77";"tpAcConv";"ideADC";"E";"C";"1";"1";"-";"Tipo do instrumento ou situação ensejadora da remuneração relativa a períodos de apuração anteriores.
Valores válidos:
A - Acordo Coletivo de Trabalho
B - Legislação federal, estadual, municipal ou distrital
C - Convenção Coletiva de Trabalho
D - Sentença normativa - Dissídio
E - Conversão de licença saúde em acidente de trabalho
F - Outras verbas de natureza salarial ou não salarial devidas após o desligamento
G - Antecipação de diferenças de acordo, convenção ou dissídio coletivo
H - Recolhimento mensal de FGTS anterior ao início de obrigatoriedade dos eventos periódicos
I - Sentença judicial (exceto reclamatória trabalhista)
Validação: Se classTrib em S-1000 = [04, 22], não pode ser informado [E, H]."
"78";"dsc";"ideADC";"E";"C";"1";"1-255";"-";"Descrição do instrumento ou situação que originou o pagamento das verbas relativas a períodos anteriores."
"79";"remunSuc";"ideADC";"E";"C";"1";"1";"-";"Indicar se a remuneração é relativa a verbas de natureza salarial ou não salarial devidas pela empresa sucessora a empregados desligados ainda na sucedida.
Valores válidos:
S - Sim
N - Não"
"80";"idePeriodo";"ideADC";"G";"-";"1-180";"-";"-";"Identificação do período ao qual se referem as diferenças de remuneração."
"81";"perRef";"idePeriodo";"E";"C";"1";"7";"-";"Informar o período ao qual se refere o complemento de remuneração, no formato AAAA-MM.
Validação: Deve ser igual ou anterior ao período de apuração informado em perApur.
Deve ser informado no formato AAAA-MM.
Se tpAcConv = [H], deve ser anterior ao início dos eventos periódicos para o empregador no eSocial."
"82";"ideEstabLot";"idePeriodo";"G";"-";"1-500";"-";"-";"Identificação do estabelecimento e da lotação ao qual se referem as diferenças de remuneração do mês identificado no grupo superior."
"83";"tpInsc";"ideEstabLot";"E";"N";"1";"1";"-";"Preencher com o código correspondente ao tipo de inscrição do estabelecimento, de acordo com as opções da Tabela 05.
Valores válidos:
1 - CNPJ
3 - CAEPF
4 - CNO
Validação: Se classTrib em S-1000 = [21, 22], deve ser igual a [3, 4].
Se classTrib em S-1000 = [04], deve ser igual a [1].
Nos demais casos (classTrib em S-1000 diferente de [04, 21, 22]), deve ser igual a [1, 4]."
"84";"nrInsc";"ideEstabLot";"E";"C";"1";"12 ou 14";"-";"Informar o número de inscrição do estabelecimento do contribuinte de acordo com o tipo de inscrição indicado no campo ideEstabLot/tpInsc.
Validação: A inscrição informada deve ser compatível com ideEstabLot/tpInsc."
"85";"codLotacao";"ideEstabLot";"E";"C";"1";"1-30";"-";"Informar o código atribuído pelo empregador para a lotação tributária."
"86";"remunPerAnt";"ideEstabLot";"G";"-";"1-8";"-";"-";"Informações relativas à remuneração do trabalhador em períodos anteriores."
"87";"matricula";"remunPerAnt";"E";"C";"0-1";"1-30";"-";"Matrícula atribuída ao trabalhador pela empresa ou, no caso de servidor público, a matrícula constante no Sistema de Administração de Recursos Humanos do órgão.
Validação: Deve corresponder à matrícula informada pelo empregador no evento S-2190, S-2200 ou S-2300 do respectivo contrato. Não preencher no caso de TSVE sem informação de matrícula no evento S-2300 ou se remunSuc = [S]."
"88";"indSimples";"remunPerAnt";"E";"N";"0-1";"1";"-";"Indicador de contribuição substituída.
Valores válidos:
1 - Contribuição substituída integralmente
2 - Contribuição não substituída
3 - Contribuição não substituída concomitante com contribuição substituída
Validação: O preenchimento do campo é obrigatório apenas no caso das empresas enquadradas no regime de tributação Simples Nacional, com tributação previdenciária substituída e não substituída (classTrib em S-1000 = [03]). Para os demais empregadores, não deve ser informado."
"89";"itensRemun";"remunPerAnt";"G";"-";"1-200";"-";"-";"Rubricas que compõem a remuneração do trabalhador."
"...";"";"";"";"";"";"";"";"Ver: remunPerApur > itensRemun"
"90";"infoAgNocivo";"remunPerAnt";"G";"-";"0-1";"-";"-";"Grupo referente ao detalhamento do grau de exposição do trabalhador aos agentes nocivos que ensejam a cobrança da contribuição adicional para financiamento dos benefícios de aposentadoria especial."
"...";"";"";"";"";"";"";"";"Ver: remunPerApur > infoAgNocivo"
"91";"infoComplCont";"dmDev";"G";"-";"0-1";"-";"-";"Grupo preenchido exclusivamente quando o evento de remuneração se referir a trabalhador cuja categoria não estiver obrigada ao evento de início de TSVE e se não houver evento S-2300 correspondente."
"92";"codCBO";"infoComplCont";"E";"C";"1";"6";"-";"Classificação Brasileira de Ocupações - CBO.
Validação: Deve ser um código válido e existente na tabela de CBO, com 6 (seis) posições."
"93";"natAtividade";"infoComplCont";"E";"N";"0-1";"1";"-";"Natureza da atividade.
Valores válidos:
1 - Trabalho urbano
2 - Trabalho rural
Validação: O campo deve ser preenchido apenas se atendida uma das condições a seguir apresentadas:
a) classTrib em S-1000 = [06, 07];
b) classTrib em S-1000 = [21, 22] e existir remuneração para o trabalhador vinculada a um tipo de CAEPF informado em S-1005 como produtor rural ou segurado especial."
"94";"qtdDiasTrab";"infoComplCont";"E";"N";"0-1";"1-2";"-";"Informação prestada exclusivamente pelo segurado especial em caso de contratação de contribuinte individual, indicando a quantidade de dias trabalhados pelo mesmo.
Caso não tenha havido trabalho no mês, informar 0 (zero).
Validação: Preenchimento obrigatório e exclusivo se classTrib em S-1000 = [22], natAtividade = [2] e indApuracao = [1]. Neste caso, preencher com um número entre 0 e 31, de acordo com o calendário anual."
